,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt
744,001263,P,07,LC,22182.0,58827.0,2021-10-20,
3487,002270,P,03,LC,21257.0,58272.0,2021-05-03,
4340,002578,P,08,LC,20173.0,57580.0,2020-11-19,
6996,003580,P,01,LC,23744.0,59505.0,2023-04-04,
7315,003691,C,01,LC,29744.0,1308.0,2021-02-11,
8069,003946,P,02,LC,24090.0,20582.0,2023-08-14,
8470,004094,P,03,LC,19495.0,57135.0,2020-07-01,
9192,004367,P,05,LC,32791.0,1543.0,2021-06-02,
12518,005600,P,08,LC,16086.0,55584.0,2021-11-09,
16777,007183,C,01,LC,52231.0,3074.0,2021-03-23,
18014,007637,P,01,LC,20057.0,57529.0,2020-11-17,
19304,008092,P,03,LC,13743.0,54299.0,2020-06-12,
21481,008867,P,02,LC,87043.0,5722.0,2020-02-03,
26025,010504,P,01,LC,20391.0,57695.0,2021-01-09,
26972,010846,P,91,LC,28302.0,21802.0,2020-11-01,
29317,011703,P,01,LC,19624.0,57232.0,2020-08-14,
29829,011925,P,03,LC,21430.0,58352.0,2021-09-30,2022-09-29
29830,011925,P,03,LC,23344.0,7752.0,2022-09-30,
29886,011944,C,05,LC,86866.0,8037.0,2021-05-25,2021-05-31
29887,011944,P,05,LC,86866.0,8037.0,2021-06-01,2022-12-30
30993,012384,P,92,LC,90794.0,47003.0,2022-01-31,
31453,012545,P,01,LC,79903.0,30030.0,2021-12-01,
33113,013176,C,01,LC,11153.0,9009.0,2021-08-27,
33667,013381,P,01,LC,11379.0,9222.0,2021-09-08,
34885,013861,P,01,LC,13563.0,54170.0,2021-06-17,
35592,014112,C,01,LC,10066.0,6331.0,2021-03-29,
36141,014330,P,01,LC,20558.0,57881.0,2021-02-01,
36590,014501,P,01,LC,19483.0,57125.0,2020-06-19,
38350,015201,P,01,LC,23015.0,59263.0,2022-04-27,
38739,015362,C,90,LC,75466.0,22027.0,2022-01-01,2022-01-28
38945,015444,P,01,LC,24294.0,10241.0,2023-09-25,
39070,015489,P,01,LC,13755.0,54309.0,2020-09-18,2023-07-25
39458,015824,C,01,LC,78988.0,10238.0,2020-08-31,
40757,017001,P,01,LC,19893.0,57384.0,2020-10-08,
40796,017024,P,01,LC,22561.0,59083.0,2021-12-10,
41332,017396,P,01,LC,20566.0,57904.0,2021-02-17,
41423,017494,P,01,LC,21744.0,58582.0,2021-07-15,
41522,017602,P,01,LC,23854.0,59543.0,2023-04-26,
41582,017651,P,01,LC,20169.0,57577.0,2020-11-09,
41926,018017,C,01,LC,23636.0,59465.0,2023-01-23,
41931,018019,P,01,LC,23658.0,59468.0,2023-01-10,
42010,018086,P,02,LC,23497.0,59429.0,2022-10-27,2023-11-30
42545,018619,C,01,LC,21972.0,58751.0,2021-09-22,
42828,018874,P,01,LC,22771.0,59172.0,2022-02-28,
42841,018885,P,01,LC,20587.0,57925.0,2021-02-02,2023-12-19
42852,018892,P,01,LC,24247.0,59653.0,2023-09-18,
43167,019189,P,01,LC,14469.0,54745.0,2021-09-28,
43292,019354,C,01,LC,21783.0,58615.0,2021-07-07,
43518,019549,P,01,LC,19814.0,57335.0,2020-09-18,
43712,019767,P,01,LC,21920.0,58713.0,2021-09-14,
43778,019824,P,05,LC,24295.0,4756.0,2023-09-25,
43781,019824,C,90,LC,86341.0,4756.0,2023-09-01,2023-09-24
43819,019855,C,01,LC,22128.0,58796.0,2021-10-12,
44138,020074,P,01,LC,21866.0,58674.0,2021-08-11,
44472,020307,P,02,LC,20567.0,57905.0,2021-02-05,
44539,020342,P,02,LC,23671.0,59458.0,2023-01-26,
44986,020653,P,03,LC,19752.0,13960.0,2020-09-21,2023-11-30
45042,020684,P,01,LC,91305.0,50844.0,2022-01-31,
45387,020890,C,01,LC,21230.0,58263.0,2021-05-24,
45732,021155,P,01,LC,21517.0,58430.0,2021-06-10,2023-09-08
45883,021263,P,01,LC,19650.0,57252.0,2020-08-28,
45911,021295,P,01,LC,21844.0,58662.0,2021-08-31,
46017,021431,P,02,LC,20188.0,55089.0,2020-10-28,
46116,021521,P,01,LC,23179.0,59312.0,2022-06-03,
46119,021522,P,01,LC,17266.0,56233.0,2020-03-07,
46260,021663,C,01,LC,85377.0,15683.0,2021-11-26,
46613,021967,P,01,LC,19487.0,57129.0,2020-06-26,
47007,022318,P,01,LC,20623.0,57970.0,2021-02-09,
47009,022320,P,01,LC,19549.0,57114.0,2023-12-26,
47036,022358,P,01,LC,20575.0,57913.0,2021-02-24,
47044,022362,C,01,LC,23267.0,59357.0,2022-08-03,
47047,022367,P,02,LC,20736.0,58049.0,2021-04-30,2021-11-02
47076,022387,P,02,LC,17977.0,56465.0,2021-05-01,
47107,022410,P,01,LC,24016.0,59592.0,2023-06-12,
47294,022638,P,01,LC,19405.0,57093.0,2020-06-04,
47354,022703,P,01,LC,19629.0,57236.0,2020-08-28,
47529,022864,C,90,LC,15304.0,55237.0,2023-02-01,2023-02-27
47532,022864,P,01,LC,23737.0,55237.0,2023-03-01,
47641,023001,P,01,LC,21829.0,58645.0,2021-08-24,
47946,023237,P,01,LC,23227.0,59338.0,2022-07-22,
48067,023339,P,01,LC,15294.0,55230.0,2021-01-08,
48264,023552,P,01,LC,19252.0,57031.0,2020-02-07,2023-01-31
48281,023563,P,02,LC,21106.0,58223.0,2021-04-20,
48358,023607,P,01,LC,19232.0,57022.0,2020-02-13,
48374,023623,C,01,LC,76928.0,10836.0,2020-11-02,
48430,023672,P,02,LC,22567.0,58955.0,2021-12-30,
48590,023790,P,01,LC,84411.0,15276.0,2021-08-31,
48645,023813,P,01,LC,90907.0,47447.0,2021-02-25,
48842,023984,P,01,LC,22099.0,58791.0,2021-10-05,
48899,024028,P,01,LC,20306.0,57639.0,2020-12-17,2023-12-29
48909,024035,P,01,LC,23466.0,59422.0,2022-10-13,
48966,024083,P,01,LC,19506.0,57143.0,2020-07-29,
49012,024109,P,01,LC,19432.0,57100.0,2020-06-26,
49281,024310,P,01,LC,24172.0,59642.0,2023-09-28,
49545,024424,P,04,LC,19936.0,57221.0,2020-10-05,2022-08-31
49547,024426,P,90,LC,19615.0,57216.0,2020-08-27,
50371,024842,P,01,LC,77263.0,11283.0,2022-11-16,
50670,024966,P,01,LC,19832.0,57347.0,2020-09-25,
51267,025302,P,01,LC,77624.0,11537.0,2020-10-09,
51502,025447,P,01,LC,22797.0,59194.0,2022-02-10,
51523,025472,P,01,LC,20287.0,57620.0,2020-12-10,
51528,025476,P,01,LC,22280.0,58921.0,2021-11-30,
51624,025529,P,02,LC,20659.0,58009.0,2021-03-25,
51638,025538,C,01,LC,19846.0,57360.0,2020-09-25,
51645,025539,P,01,LC,15793.0,55466.0,2021-08-05,
51855,025645,P,01,LC,19413.0,57098.0,2020-06-26,
52686,026028,P,01,LC,22934.0,59238.0,2022-03-08,
52762,026061,P,01,LC,15850.0,55487.0,2020-07-01,
52779,026069,P,04,LC,21219.0,50323.0,2021-05-18,
53077,026270,P,01,LC,17108.0,56153.0,2022-10-03,
53103,026297,P,01,LC,20545.0,57865.0,2021-02-11,
53191,026364,P,01,LC,19188.0,57000.0,2020-01-23,2023-11-30
53193,026366,P,01,LC,24250.0,59654.0,2023-09-21,
53363,026579,P,01,LC,22185.0,58832.0,2021-10-13,
53397,026630,P,01,LC,22286.0,58925.0,2021-11-10,
53574,026832,P,01,LC,20639.0,57992.0,2021-02-17,
53584,026839,P,02,LC,21597.0,58502.0,2021-07-15,
53624,026891,P,01,LC,21831.0,58647.0,2021-08-26,
53664,026920,P,01,LC,19823.0,57342.0,2020-09-11,2022-09-06
53667,026922,P,01,LC,84321.0,15244.0,2021-04-27,
53801,027086,P,01,LC,21887.0,58690.0,2021-08-04,
53898,027186,P,03,LC,24023.0,59594.0,2023-07-19,
53946,027215,P,05,LC,23506.0,59433.0,2022-12-01,
53980,027251,P,01,LC,22239.0,58891.0,2021-10-19,
54292,027644,P,01,LC,20581.0,57918.0,2021-02-11,
54332,027677,P,04,LC,16402.0,55761.0,2021-01-21,2021-11-30
54371,027711,P,01,LC,22417.0,59013.0,2021-11-11,2023-08-10
54376,027712,P,02,LC,22513.0,58818.0,2021-12-13,2023-07-05
54377,027712,P,02,LC,24060.0,59598.0,2023-07-06,
54495,027786,P,21,LC,20583.0,11937.0,2021-02-10,
54661,027877,P,02,LC,20098.0,57308.0,2020-11-12,
55026,028069,P,02,LC,22080.0,58776.0,2021-10-19,
55067,028093,P,01,LC,23273.0,59363.0,2022-08-31,
55508,028322,P,01,LC,13439.0,54106.0,2022-07-21,
55605,028374,P,01,LC,79280.0,12178.0,2021-03-25,
55957,028551,P,01,LC,21863.0,58673.0,2021-08-03,
56193,028675,P,01,LC,79666.0,29969.0,2022-09-07,
56658,028903,P,03,LC,23469.0,59424.0,2022-10-13,
56972,029064,P,01,LC,12928.0,53854.0,2022-02-09,
57016,029082,P,10,LC,22360.0,29993.0,2021-11-02,
57128,029137,P,01,LC,22611.0,59107.0,2021-12-09,2023-01-31
57746,029478,P,01,LC,23889.0,59566.0,2023-05-25,
57829,029531,P,01,LC,22179.0,58824.0,2021-10-20,
59339,030369,P,01,LC,20071.0,57536.0,2020-11-17,
59489,030449,P,01,LC,20301.0,57636.0,2020-12-30,
60189,030870,P,01,LC,23063.0,59277.0,2022-05-17,
60348,030964,P,01,LC,88937.0,13422.0,2022-05-24,
60409,031006,P,01,LC,21830.0,58646.0,2021-08-27,
60537,031102,C,01,LC,20620.0,57967.0,2021-02-25,
60855,031347,P,02,LC,19527.0,57151.0,2020-07-31,
60884,031370,C,01,LC,20614.0,57960.0,2021-02-23,
61360,031653,P,01,LC,21938.0,58729.0,2021-09-29,
61639,031803,P,01,LC,18953.0,56823.0,2020-10-29,
61772,031942,P,01,LC,22221.0,58873.0,2021-10-01,
61782,031954,C,05,LC,20901.0,58174.0,2021-04-23,
61784,031958,P,01,LC,75846.0,22124.0,2023-03-31,
61913,032247,P,01,LC,21322.0,58301.0,2021-05-26,
61961,032321,P,01,LC,19645.0,57249.0,2020-08-24,
62003,032367,P,01,LC,22551.0,59070.0,2021-12-28,
62050,032407,P,01,LC,21546.0,58457.0,2021-06-17,
62222,032564,P,01,LC,21388.0,58339.0,2021-06-15,
62341,032671,P,01,LC,23829.0,59537.0,2023-04-13,
62520,032846,P,01,LC,19985.0,57459.0,2020-10-02,
62528,032852,P,01,LC,19810.0,57331.0,2020-09-03,
62627,032918,P,01,LC,23816.0,59535.0,2023-04-21,
62736,033049,P,02,LC,21823.0,58536.0,2021-08-11,
62765,033073,P,01,LC,20312.0,57647.0,2020-12-04,
62790,033110,P,01,LC,19655.0,57256.0,2020-09-16,
62840,033159,P,01,LC,19638.0,57243.0,2020-08-07,
62884,033195,P,01,LC,21553.0,58463.0,2021-06-15,2023-12-03
62886,033195,P,01,LC,24655.0,59745.0,2023-12-04,
63046,033382,P,01,LC,22344.0,58981.0,2021-11-02,
63069,033433,P,02,LC,19950.0,57226.0,2021-10-21,2023-11-03
63075,033441,P,01,LC,22324.0,58964.0,2021-11-24,
63118,033483,P,01,LC,22259.0,58906.0,2021-10-13,
63170,033549,P,01,LC,23021.0,59176.0,2023-08-28,
63175,033557,P,01,LC,21412.0,58343.0,2021-06-07,
63234,033634,P,01,LC,19192.0,57002.0,2020-01-09,
63551,034025,P,90,LC,23010.0,59258.0,2022-04-29,
63580,034051,P,01,LC,18065.0,56501.0,2021-05-03,
63662,034144,P,01,LC,24469.0,59692.0,2023-10-11,
63676,034158,P,01,LC,22747.0,59156.0,2022-01-21,
63699,034183,P,01,LC,87471.0,36564.0,2021-03-01,
63747,034242,C,01,LC,20797.0,58106.0,2021-03-16,
63775,034263,P,01,LC,21536.0,58444.0,2021-06-30,
63826,034326,P,02,LC,20345.0,57674.0,2021-01-28,2023-06-30
63966,034459,P,01,LC,19521.0,57077.0,2021-05-07,
64003,034482,P,01,LC,23788.0,59515.0,2023-03-31,
64028,034505,P,02,LC,20174.0,57470.0,2020-11-02,2021-10-29
64087,034570,P,01,LC,21836.0,58655.0,2021-08-10,
64133,034609,P,01,LC,19568.0,57185.0,2020-07-10,
64152,034624,P,01,LC,22586.0,59094.0,2021-12-22,
64231,034698,P,01,LC,21579.0,58486.0,2021-06-07,
64263,034749,P,01,LC,20892.0,58167.0,2021-04-14,
64268,034753,P,01,LC,22207.0,58723.0,2021-10-04,
64283,034770,P,01,LC,23265.0,59355.0,2022-08-11,
64412,034910,P,01,LC,19779.0,57305.0,2020-09-11,
64513,035019,P,01,LC,21886.0,58689.0,2021-08-04,
64536,035050,P,01,LC,20321.0,57657.0,2020-12-16,
64624,035121,P,02,LC,21879.0,58683.0,2021-08-27,2023-11-13
64656,035152,P,01,LC,21280.0,58285.0,2021-05-14,
64659,035154,P,01,LC,19954.0,57432.0,2020-10-14,2023-07-07
64732,035223,P,01,LC,21090.0,58217.0,2021-04-30,
64746,035245,P,01,LC,20923.0,58181.0,2021-04-29,
64809,035306,P,01,LC,19639.0,57244.0,2020-08-19,
64843,035327,P,02,LC,21416.0,17907.0,2021-06-14,
64862,035345,P,01,LC,21577.0,58483.0,2021-06-30,
64922,035399,P,90,LC,19354.0,57069.0,2020-04-01,
64943,035405,P,02,LC,19355.0,57033.0,2020-04-03,2021-11-30
64953,035416,P,01,LC,19149.0,56983.0,2020-01-29,
64959,035422,P,01,LC,20294.0,57629.0,2020-12-23,
64994,035451,P,01,LC,19250.0,57029.0,2020-02-07,
65038,035494,P,01,LC,19395.0,57085.0,2020-05-08,
65052,035530,P,01,LC,86812.0,16473.0,2021-04-29,
65058,035541,P,01,LC,20637.0,57989.0,2021-02-12,
65076,035583,P,01,LC,19129.0,56968.0,2020-01-17,
65091,035591,C,02,LC,20580.0,57917.0,2021-02-08,2021-06-07
65113,035612,P,01,LC,19291.0,57040.0,2020-03-03,
65129,035623,P,01,LC,21288.0,58289.0,2021-05-14,
65153,035641,P,90,LC,19234.0,57026.0,2020-02-12,
65160,035646,P,01,LC,19185.0,56998.0,2020-01-16,
65165,035649,P,01,LC,19391.0,57082.0,2020-05-15,
65189,035666,P,01,LC,21037.0,58200.0,2021-04-21,
65195,035674,P,01,LC,21072.0,58209.0,2021-04-15,
65197,035675,P,01,LC,20628.0,57977.0,2021-02-09,
65208,035684,C,01,LC,18967.0,56896.0,2022-03-01,2022-03-10
65209,035684,P,04,LC,22812.0,59201.0,2022-03-11,
65260,035714,P,01,LC,19228.0,57019.0,2020-02-06,
65278,035729,P,01,LC,20292.0,57626.0,2020-12-11,
65292,035737,P,01,LC,20573.0,57912.0,2021-02-08,
65301,035743,P,01,LC,20289.0,57622.0,2020-12-03,
65309,035746,P,04,LC,19295.0,56942.0,2020-03-13,2021-08-26
65349,035781,P,01,LC,19172.0,56990.0,2020-01-17,
65370,035789,P,01,LC,23236.0,59343.0,2022-07-28,
65402,035824,P,01,LC,23041.0,59270.0,2022-04-04,
65411,035829,P,03,LC,19186.0,56938.0,2020-01-10,2022-04-29
65416,035830,P,03,LC,19173.0,56933.0,2020-01-10,2021-07-30
65418,035831,P,90,LC,19181.0,56996.0,2020-01-30,
65427,035834,P,02,LC,19196.0,56952.0,2020-01-13,2020-12-23
65429,035835,P,01,LC,20449.0,57779.0,2021-01-12,
65430,035836,P,90,LC,19193.0,57003.0,2020-01-17,
65450,035854,P,02,LC,19180.0,56936.0,2020-01-10,2021-09-26
65456,035855,P,03,LC,19197.0,56954.0,2020-01-06,2020-10-14
65461,035859,P,01,LC,20311.0,57646.0,2020-12-15,
65476,035874,P,01,LC,19178.0,56994.0,2020-01-31,
65479,035880,P,01,LC,19309.0,57049.0,2020-03-13,
65483,035882,P,01,LC,19284.0,57035.0,2020-03-31,
65489,035889,P,02,LC,19194.0,56974.0,2020-01-14,2021-08-23
65491,035890,P,90,LC,19477.0,57120.0,2020-06-19,
65493,035891,P,01,LC,19257.0,57032.0,2020-02-24,
65495,035894,P,01,LC,21712.0,58560.0,2021-07-30,
65513,035907,P,02,LC,19230.0,56969.0,2020-02-03,2021-03-24
65519,035908,P,02,LC,19189.0,56972.0,2020-01-28,2020-11-01
65536,035923,P,01,LC,19999.0,57472.0,2020-10-21,
65556,035948,P,01,LC,23178.0,59311.0,2022-06-15,
65562,035955,P,01,LC,21109.0,58225.0,2021-04-28,
65568,035957,P,01,LC,23304.0,59367.0,2022-08-30,
65571,035958,P,01,LC,19460.0,57108.0,2020-06-30,
65574,035959,P,01,LC,19077.0,56864.0,2020-11-18,
65581,035967,P,01,LC,19233.0,57025.0,2020-02-13,
65593,035978,P,01,LC,19283.0,57034.0,2020-04-01,2023-08-31
65617,035999,P,01,LC,22629.0,59118.0,2022-01-05,
65625,036005,P,01,LC,20147.0,57565.0,2020-11-24,
65629,036006,P,04,LC,19301.0,56991.0,2020-03-16,2022-08-31
65643,036016,P,02,LC,19399.0,57024.0,2020-05-11,
65645,036017,P,01,LC,20455.0,57785.0,2021-01-27,
65656,036024,P,02,LC,19352.0,57028.0,2020-05-01,2021-03-22
65658,036025,P,01,LC,19177.0,56993.0,2020-01-31,2023-02-28
65661,036028,P,01,LC,19184.0,56997.0,2020-01-31,
65663,036037,P,01,LC,19602.0,57209.0,2020-08-18,
65665,036044,P,01,LC,15015.0,55083.0,2020-01-10,
65669,036046,P,02,LC,19224.0,57014.0,2020-02-27,2021-03-14
65672,036048,P,90,LC,19195.0,57004.0,2020-01-17,
65674,036049,P,01,LC,19199.0,14304.0,2020-02-06,2021-12-31
65676,036050,P,01,LC,19202.0,57010.0,2020-02-06,2022-01-31
65678,036051,P,01,LC,19200.0,57007.0,2020-02-06,
65680,036052,P,01,LC,19176.0,56992.0,2020-01-30,
65682,036053,P,01,LC,19225.0,57015.0,2020-02-07,
65684,036054,P,90,LC,19168.0,56988.0,2020-01-17,2021-03-31
65690,036061,P,01,LC,20560.0,57887.0,2021-02-04,2022-08-31
65714,036083,P,01,LC,19201.0,57008.0,2020-02-13,
65715,036084,P,01,LC,19555.0,57172.0,2020-07-31,
65718,036089,P,01,LC,20572.0,57911.0,2021-02-17,
65723,036093,P,03,LC,19312.0,57001.0,2020-03-16,2021-01-21
65729,036094,P,03,LC,19347.0,57017.0,2020-04-02,2022-11-08
65739,036109,P,01,LC,19150.0,56984.0,2020-01-29,
65744,036114,P,02,LC,19331.0,57011.0,2020-04-03,2020-10-08
65747,036133,P,01,LC,19229.0,57020.0,2020-02-03,
65757,036139,P,04,LC,19333.0,57012.0,2020-04-13,2020-12-29
65759,036140,P,01,LC,19251.0,57030.0,2020-02-28,
65769,036153,P,01,LC,85399.0,15711.0,2020-12-01,
65777,036157,P,02,LC,19311.0,57023.0,2020-03-17,2022-11-13
65778,036157,P,02,LC,23515.0,59439.0,2022-11-14,
65797,036175,P,01,LC,17987.0,56432.0,2020-02-10,
65800,036180,P,01,LC,18202.0,56522.0,2020-02-11,2022-02-28
65809,036190,P,01,LC,19286.0,57037.0,2020-04-03,
65811,036191,P,01,LC,19285.0,57036.0,2020-04-03,
65816,036192,P,02,LC,19338.0,57039.0,2020-04-27,2020-12-16
65818,036193,P,01,LC,19409.0,57095.0,2020-06-12,
65825,036203,P,01,LC,19807.0,57315.0,2020-10-09,
65827,036204,P,01,LC,19313.0,57052.0,2020-03-12,
65833,036205,P,03,LC,19401.0,57053.0,2020-05-04,2020-12-23
65835,036206,P,01,LC,18514.0,56692.0,2020-02-18,
65837,036211,P,01,LC,18129.0,56493.0,2020-02-19,
65839,036213,P,01,LC,22290.0,58929.0,2021-11-03,
65849,036218,P,01,LC,22297.0,58936.0,2021-11-15,
65861,036234,P,01,LC,19357.0,57071.0,2020-05-21,
65863,036235,P,01,LC,21664.0,58525.0,2022-06-30,
65865,036236,P,01,LC,19358.0,57072.0,2020-05-22,
65869,036237,P,03,LC,19397.0,57051.0,2020-05-01,
65870,036239,P,01,LC,19208.0,57013.0,2020-02-26,
65893,036260,P,01,LC,19979.0,57449.0,2020-10-01,
65899,036261,P,03,LC,19455.0,57064.0,2020-06-18,2020-12-20
65904,036262,P,03,LC,19456.0,57065.0,2020-06-12,2021-01-07
65906,036263,P,01,LC,19496.0,57136.0,2020-07-02,
65908,036264,P,01,LC,19353.0,57068.0,2020-04-24,
65922,036273,P,01,LC,21237.0,58267.0,2021-05-20,
65927,036274,P,03,LC,19469.0,57084.0,2020-06-19,2021-04-06
65932,036275,C,04,LC,19388.0,57078.0,2020-05-28,2020-05-28
65934,036275,P,04,LC,19388.0,57078.0,2020-06-01,2020-12-29
65936,036276,P,01,LC,20442.0,57767.0,2021-01-29,
65941,036278,P,02,LC,19489.0,57091.0,2020-06-11,2021-03-17
65954,036288,P,01,LC,21077.0,58211.0,2021-04-27,
65960,036293,P,01,LC,18192.0,56558.0,2020-03-06,
65965,036295,P,02,LC,19549.0,57114.0,2020-07-22,2023-12-25
65971,036298,P,02,LC,19417.0,57059.0,2020-06-18,2021-09-02
65976,036299,P,03,LC,19454.0,57063.0,2020-06-15,
65977,036300,P,01,LC,19402.0,57089.0,2020-05-01,
65979,036301,P,01,LC,19356.0,57070.0,2020-04-03,
65982,036302,P,01,LC,19392.0,57083.0,2020-05-08,2023-01-18
65988,036303,P,02,LC,19433.0,57062.0,2020-06-22,2020-11-17
65992,036309,P,01,LC,19316.0,57056.0,2020-04-20,
65995,036311,P,01,LC,24065.0,59601.0,2023-07-20,
66005,036327,P,03,LC,19459.0,57081.0,2020-06-26,2021-09-09
66007,036328,P,01,LC,19349.0,57067.0,2020-04-08,
66008,036329,P,01,LC,17696.0,56304.0,2020-03-18,
66009,036330,P,90,LC,19564.0,57178.0,2020-07-30,
66011,036333,P,01,LC,13111.0,53935.0,2020-03-19,
66014,036335,P,01,LC,22638.0,59124.0,2022-01-14,
66016,036336,P,01,LC,21110.0,58226.0,2021-04-06,
66024,036344,P,02,LC,19521.0,57077.0,2020-07-02,2021-05-06
66025,036345,P,01,LC,19300.0,57041.0,2020-03-27,
66027,036348,P,01,LC,19314.0,57054.0,2020-03-31,
66029,036349,P,01,LC,19631.0,57238.0,2020-08-28,
66035,036356,P,01,LC,13455.0,54115.0,2020-04-02,
66037,036357,P,01,LC,20422.0,57723.0,2021-01-26,
66047,036379,P,01,LC,21417.0,58345.0,2021-06-11,
66051,036383,P,01,LC,23252.0,59346.0,2022-07-19,
66061,036392,P,01,LC,24626.0,59737.0,2023-12-15,
66063,036394,P,01,LC,19479.0,57123.0,2020-06-11,
66065,036395,P,90,LC,19400.0,57088.0,2020-05-08,
66070,036399,P,01,LC,19515.0,57149.0,2020-07-31,
66074,036404,P,01,LC,18835.0,56738.0,2020-04-24,
66080,036409,P,01,LC,19551.0,57169.0,2020-07-23,
66086,036410,P,03,LC,19416.0,57075.0,2020-06-03,2020-11-16
66091,036416,P,01,LC,19472.0,57117.0,2020-06-26,
66096,036418,P,06,LC,19539.0,57080.0,2020-07-06,2021-06-03
66101,036419,P,02,LC,19480.0,57090.0,2020-06-12,2021-01-31
66120,036438,P,03,LC,19533.0,57079.0,2020-07-13,2021-02-15
66129,036444,P,90,LC,19492.0,57133.0,2020-06-10,
66141,036462,P,01,LC,18464.0,56648.0,2020-05-11,
66147,036463,P,02,LC,19519.0,57076.0,2020-07-17,2021-07-02
66149,036463,P,06,LC,21617.0,58517.0,2021-08-01,
66151,036464,P,01,LC,19485.0,57127.0,2020-06-03,
66153,036465,P,01,LC,19974.0,57446.0,2020-10-16,
66167,036471,P,90,LC,19464.0,57113.0,2020-06-12,
66172,036472,P,03,LC,19556.0,57121.0,2020-07-30,2021-06-22
66174,036473,P,01,LC,19488.0,57130.0,2020-06-12,
66176,036474,P,01,LC,19490.0,57131.0,2020-06-16,
66177,036475,P,01,LC,15436.0,55320.0,2020-05-26,
66181,036477,P,90,LC,19470.0,57116.0,2020-06-05,
66183,036481,P,01,LC,22291.0,58930.0,2021-11-12,
66185,036482,P,90,LC,19478.0,57122.0,2020-06-05,
66192,036494,P,01,LC,19404.0,57092.0,2020-06-05,
66197,036496,P,01,LC,19462.0,57110.0,2020-06-05,2023-12-29
66198,036500,P,01,LC,19858.0,57373.0,2020-10-08,
66203,036506,P,01,LC,15443.0,55323.0,2020-05-19,
66207,036512,P,01,LC,19408.0,57094.0,2020-06-09,
66213,036513,P,03,LC,19547.0,57112.0,2020-07-30,2020-10-27
66215,036515,C,01,LC,18357.0,56586.0,2020-02-18,2020-02-27
66217,036515,P,01,LC,18357.0,56586.0,2020-05-01,2023-04-28
66222,036519,C,01,LC,20817.0,58119.0,2021-03-01,
66225,036525,P,01,LC,14046.0,54477.0,2020-05-27,
66232,036530,P,01,LC,20331.0,57663.0,2020-12-17,
66234,036535,P,01,LC,90640.0,46446.0,2020-05-29,
66235,036536,P,01,LC,14711.0,54904.0,2020-05-29,
66239,036537,P,01,LC,21810.0,58629.0,2021-08-31,2022-08-31
66267,036550,P,01,LC,16874.0,55976.0,2020-06-01,
66273,036555,P,01,LC,19410.0,57096.0,2020-06-19,2022-10-31
66275,036556,P,01,LC,19491.0,57132.0,2020-06-19,
66280,036557,P,05,LC,19616.0,57107.0,2020-08-07,
66282,036558,P,01,LC,19831.0,57346.0,2020-09-25,
66284,036559,P,90,LC,21838.0,58658.0,2021-08-31,
66285,036565,P,01,LC,17907.0,56382.0,2020-06-04,
66287,036569,P,90,LC,19569.0,57186.0,2020-07-10,
66289,036570,P,90,LC,19463.0,57111.0,2020-06-26,
66291,036571,P,01,LC,19475.0,57118.0,2020-06-26,
66293,036572,P,01,LC,19461.0,57109.0,2020-06-26,2022-12-30
66300,036577,P,04,LC,19592.0,57102.0,2020-08-14,2021-09-22
66323,036598,P,01,LC,17367.0,56235.0,2020-06-11,
66325,036599,P,01,LC,19476.0,57119.0,2020-06-12,
66326,036600,P,01,LC,19484.0,57126.0,2020-06-12,
66335,036605,P,03,LC,19599.0,57104.0,2020-08-17,2020-11-26
66340,036607,P,05,LC,19593.0,57103.0,2020-08-20,2021-10-20
66343,036609,P,01,LC,16681.0,55921.0,2020-06-16,
66352,036613,P,01,LC,19435.0,57101.0,2020-06-17,2021-07-30
66357,036614,P,02,LC,19606.0,57154.0,2020-08-21,2021-02-10
66362,036615,P,02,LC,19787.0,57153.0,2020-09-23,2021-09-30
66363,036616,P,90,LC,19548.0,57167.0,2020-07-08,2022-08-31
66364,036618,P,90,LC,18781.0,57264.0,2020-06-17,
66366,036619,P,01,LC,19486.0,57128.0,2020-06-19,
66382,036631,P,01,LC,19573.0,57190.0,2020-07-08,2021-06-30
66383,036632,P,01,LC,19973.0,57445.0,2020-10-30,
66385,036633,P,01,LC,19854.0,57369.0,2020-10-15,
66388,036635,P,01,LC,19500.0,57139.0,2020-07-15,
66390,036636,P,01,LC,19572.0,57189.0,2020-07-16,2023-04-28
66395,036637,P,03,LC,19630.0,57173.0,2020-08-28,
66401,036641,P,01,LC,19576.0,57193.0,2020-08-05,
66403,036642,P,01,LC,19499.0,57138.0,2020-07-10,
66408,036643,P,03,LC,19789.0,57155.0,2020-09-11,2022-07-29
66415,036648,P,01,LC,23447.0,59418.0,2022-10-10,
66418,036649,P,01,LC,23120.0,59300.0,2022-05-16,
66419,036650,P,01,LC,19415.0,57099.0,2020-06-26,2022-08-31
66437,036660,P,01,LC,19504.0,57141.0,2020-07-17,2023-10-31
66453,036677,P,01,LC,19501.0,57140.0,2020-07-16,
66459,036678,P,03,LC,19586.0,57147.0,2020-08-24,2023-04-10
66461,036679,P,01,LC,19560.0,57176.0,2020-07-24,
66466,036680,P,03,LC,19808.0,57162.0,2020-09-04,2021-06-24
66476,036688,P,03,LC,19646.0,57179.0,2020-08-06,2023-06-30
66478,036691,P,01,LC,78840.0,11901.0,2020-07-01,
66480,036692,P,01,LC,19497.0,57137.0,2020-07-02,
