Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,91395,10/22/2012,-0.336170211,-0.306409655,-0.293938248,21,100
Market-Adjusted Model,91397,10/22/2012,-0.013840819,0.029713272,0.028391144,21,100
Market-Adjusted Model,91400,10/22/2012,-0.122758591,-0.083429993,-0.080526628,21,100
Market-Adjusted Model,91402,10/22/2012,-0.154091502,-0.119311338,-0.111859539,21,100
Market-Adjusted Model,91403,10/22/2012,0.028926952,0.073177567,0.071158915,21,100
Market-Adjusted Model,91405,10/22/2012,0.020754653,0.066315236,0.062986616,21,100
Market-Adjusted Model,91406,10/22/2012,0.035669902,0.081015472,0.077901865,21,100
Market-Adjusted Model,91407,10/22/2012,-0.060470319,-0.018836194,-0.018238356,21,100
Market-Adjusted Model,91408,10/22/2012,0.04199066,0.093725714,0.084222623,21,100
Market-Adjusted Model,91412,10/22/2012,-0.625468176,-0.709401892,-0.592699834,15,100
Market-Adjusted Model,91413,10/22/2012,-0.016684772,0.031865127,0.025547191,21,100
Market-Adjusted Model,91414,10/22/2012,-0.0295609,0.013209359,0.012671064,21,100
Market-Adjusted Model,91416,10/22/2012,0.033989248,0.077958523,0.076221211,21,100
Market-Adjusted Model,91418,10/22/2012,0.029850796,0.084672964,0.072082759,21,100
Market-Adjusted Model,91419,10/22/2012,-0.146118742,-0.105300678,-0.103886779,21,100
Market-Adjusted Model,91421,10/22/2012,-0.151351334,-0.112157837,-0.109119371,21,100
Market-Adjusted Model,91422,10/22/2012,-0.11585362,-0.069124264,-0.073621657,21,100
Market-Adjusted Model,91423,10/22/2012,-0.018178723,0.024752822,0.024053241,21,100
Market-Adjusted Model,91424,10/22/2012,-0.030852473,0.011906564,0.01137949,21,100
Market-Adjusted Model,91426,10/22/2012,0.003436423,0.049941694,0.045668386,21,100
Market-Adjusted Model,91428,10/22/2012,-0.089999963,-0.01816349,-0.047768,21,100
Market-Adjusted Model,91431,10/22/2012,-0.172413787,-0.136210456,-0.130181824,21,100
Market-Adjusted Model,91432,10/22/2012,0.016842088,0.061483946,0.059074051,21,100
Market-Adjusted Model,91434,10/22/2012,-0.101679117,-0.053843015,-0.059447154,21,100
Market-Adjusted Model,91436,10/22/2012,-0.036312794,0.00636194,0.005919169,21,100
Market-Adjusted Model,91439,10/22/2012,-0.012964015,0.029860006,0.029267948,21,100
Market-Adjusted Model,91440,10/22/2012,-0.005898851,0.037489896,0.036333112,21,100
Market-Adjusted Model,91442,10/22/2012,-0.030345992,0.012528678,0.011885971,21,100
Market-Adjusted Model,91443,10/22/2012,-0.066123238,-0.025311955,-0.023891275,21,100
Market-Adjusted Model,91445,10/22/2012,-0.034924883,0.007451106,0.00730708,21,100
Market-Adjusted Model,91446,10/22/2012,0.064638719,0.107053869,0.106870682,21,100
Market-Adjusted Model,91447,10/22/2012,-0.011018361,0.032530495,0.031213602,21,100
Market-Adjusted Model,91448,10/22/2012,-0.044107338,-0.002115401,-0.001875375,21,100
Market-Adjusted Model,91449,10/22/2012,-0.012832615,0.030359585,0.029399348,21,100
Market-Adjusted Model,91450,10/22/2012,-0.032356862,0.009856878,0.009875101,21,100
Market-Adjusted Model,91451,10/22/2012,-0.016069026,0.026728162,0.026162937,21,100
Market-Adjusted Model,91452,10/22/2012,0.003462032,0.046181494,0.045693996,21,100
Market-Adjusted Model,91453,10/22/2012,0.015151498,0.059813764,0.057383461,21,100
Market-Adjusted Model,91455,10/22/2012,-0.068441017,-0.024064726,-0.026209054,21,100
Market-Adjusted Model,91456,10/22/2012,0.019843395,0.064659821,0.062075358,21,100
Market-Adjusted Model,91457,10/22/2012,0.020933034,0.068708804,0.063164997,21,100
Market-Adjusted Model,91458,10/22/2012,0.027611066,0.069630066,0.069843029,21,100
Market-Adjusted Model,91461,10/22/2012,-0.320151642,-0.288778449,-0.277919679,21,100
Market-Adjusted Model,91463,10/22/2012,0.100558703,0.155029416,0.142790666,21,100
Market-Adjusted Model,91465,10/22/2012,0.144529848,0.186872787,0.186761811,21,100
Market-Adjusted Model,91468,10/22/2012,0.116094924,0.158118026,0.158326887,21,100
Market-Adjusted Model,91471,10/22/2012,-0.272632832,-0.236603996,-0.230400869,21,100
Market-Adjusted Model,91472,10/22/2012,-0.463541659,-0.494852179,-0.421309696,21,100
Market-Adjusted Model,91483,10/22/2012,-0.028650878,0.01420865,0.013581086,21,100
Market-Adjusted Model,91485,10/22/2012,-0.200464855,-0.151194475,-0.158232892,21,100
Market-Adjusted Model,91486,10/22/2012,-0.086632814,-0.038980242,-0.044400851,21,100
Market-Adjusted Model,91487,10/22/2012,-0.139526173,-0.106268018,-0.09729421,21,100
Market-Adjusted Model,91488,10/22/2012,-0.104125778,-0.048378819,-0.061893815,21,100
Market-Adjusted Model,91489,10/22/2012,0.058217425,0.101166872,0.100449388,21,100
Market-Adjusted Model,91491,10/22/2012,-0.21171174,-0.188567193,-0.169479777,21,100
Market-Adjusted Model,91493,10/22/2012,-0.014044946,0.042637999,0.028187017,21,100
Market-Adjusted Model,91494,10/22/2012,-0.0134177,0.030284156,0.028814263,21,100
Market-Adjusted Model,91495,10/22/2012,-0.14572862,-0.111376961,-0.103496657,21,100
Market-Adjusted Model,91497,10/22/2012,0.11466675,0.160770992,0.156898713,21,100
Market-Adjusted Model,91498,10/22/2012,0.178389603,0.21614846,0.220621567,21,100
Market-Adjusted Model,91499,10/22/2012,-0.078789717,-0.038315443,-0.036557753,21,100
Market-Adjusted Model,91500,10/22/2012,-0.097782252,-0.052735396,-0.055550288,21,100
Market-Adjusted Model,91501,10/22/2012,-0.02255637,0.022991887,0.019675594,21,100
Market-Adjusted Model,91502,10/22/2012,0.087452517,0.130942634,0.12968448,21,100
Market-Adjusted Model,91503,10/22/2012,0.031578895,0.077734826,0.073810858,21,100
Market-Adjusted Model,91507,10/22/2012,0.062806117,0.10798175,0.10503808,21,100
Market-Adjusted Model,91510,10/22/2012,0.011318682,0.054918766,0.053550645,21,100
Market-Adjusted Model,91511,10/22/2012,-0.092024524,-0.044911624,-0.049792561,21,100
Market-Adjusted Model,91514,10/22/2012,0.080809803,0.122496254,0.123041766,21,100
Market-Adjusted Model,91515,10/22/2012,-0.033846121,0.009382526,0.008385842,21,100
Market-Adjusted Model,91516,10/22/2012,0.068859166,0.113401367,0.111091129,21,100
Market-Adjusted Model,91517,10/22/2012,0.120418923,0.184436057,0.162650886,21,100
Market-Adjusted Model,91519,10/22/2012,-0.030975294,0.011724796,0.011256669,21,100
Market-Adjusted Model,91522,10/22/2012,-0.257421853,-0.237727556,-0.21518989,21,100
Market-Adjusted Model,91525,10/22/2012,-0.0583756,-0.016591877,-0.016143637,21,100
Market-Adjusted Model,91529,10/22/2012,-0.021353019,0.021766879,0.020878944,21,100
Market-Adjusted Model,91530,10/22/2012,0.01747618,0.063174808,0.059708143,21,100
Market-Adjusted Model,91531,10/22/2012,-0.005791982,0.045322726,0.036439981,21,100
Market-Adjusted Model,91532,10/22/2012,-0.03545822,0.007793708,0.006773744,21,100
Market-Adjusted Model,91533,10/22/2012,-0.008290148,0.034971821,0.033941815,21,100
Market-Adjusted Model,91534,10/22/2012,-0.035648993,0.007264736,0.00658297,21,100
Market-Adjusted Model,91536,10/22/2012,-0.074475087,-0.033866484,-0.032243124,21,100
Market-Adjusted Model,91537,10/22/2012,-0.045761413,-0.003201924,-0.00352945,21,100
Market-Adjusted Model,91538,10/22/2012,-0.041129742,0.00100369,0.001102221,21,100
Market-Adjusted Model,91539,10/22/2012,0.004937509,0.048025749,0.047169472,21,100
Market-Adjusted Model,91541,10/22/2012,-0.041437258,0.001188984,0.000794705,21,100
Market-Adjusted Model,91542,10/22/2012,-0.026663547,0.017104548,0.015568416,21,100
Market-Adjusted Model,91543,10/22/2012,-0.033226131,0.009094724,0.009005832,21,100
Market-Adjusted Model,91544,10/22/2012,-0.035363517,0.007219611,0.006868446,21,100
Market-Adjusted Model,91545,10/22/2012,-0.006716949,0.037104111,0.035515014,21,100
Market-Adjusted Model,91546,10/22/2012,-0.035766407,0.006903366,0.006465556,21,100
Market-Adjusted Model,91547,10/22/2012,-0.013988277,0.030050779,0.028243686,21,100
Market-Adjusted Model,91549,10/22/2012,-0.026964289,0.015751605,0.015267674,21,100
Market-Adjusted Model,91554,10/22/2012,-0.008911312,0.034756686,0.033320652,21,100
Market-Adjusted Model,91556,10/22/2012,-0.148865359,-0.114609283,-0.106633396,21,100
Market-Adjusted Model,91559,10/22/2012,-0.006572487,0.036692444,0.035659476,21,100
Market-Adjusted Model,91560,10/22/2012,0.006600647,0.055431373,0.04883261,21,100
Market-Adjusted Model,91563,10/22/2012,-0.021739111,0.025032473,0.020492852,21,100
Market-Adjusted Model,91567,10/22/2012,-0.025114148,0.017184063,0.017117815,21,100
Market-Adjusted Model,91568,10/22/2012,-0.008013764,0.034424041,0.034218199,21,100
Market-Adjusted Model,91570,10/22/2012,-0.02158264,0.021239184,0.020649323,21,100
Market-Adjusted Model,91571,10/22/2012,-0.028839726,0.017276637,0.013392238,21,100
Market-Adjusted Model,91573,10/22/2012,-0.137500019,-0.099275228,-0.095268056,21,100
Market-Adjusted Model,91575,10/22/2012,-0.048353222,-0.001459563,-0.006121259,21,100
Market-Adjusted Model,91577,10/22/2012,-0.032092644,0.010311195,0.010139319,21,100
Market-Adjusted Model,91578,10/22/2012,0.046385566,0.092501899,0.088617529,21,100
Market-Adjusted Model,91579,10/22/2012,-0.101987653,-0.061854768,-0.05975569,21,100
Market-Adjusted Model,91581,10/22/2012,-0.051654532,0.001313032,-0.009422569,21,100
Market-Adjusted Model,91582,10/22/2012,-0.055555577,-0.012770016,-0.013323614,21,100
Market-Adjusted Model,91584,10/22/2012,-0.003278682,0.044485934,0.038953282,21,100
Market-Adjusted Model,91585,10/22/2012,-0.046095762,-0.004334781,-0.003863799,21,100
Market-Adjusted Model,91586,10/22/2012,-0.037568813,0.005486236,0.00466315,21,100
Market-Adjusted Model,91587,10/22/2012,-0.014345575,0.029233894,0.027886388,21,100
Market-Adjusted Model,91588,10/22/2012,-0.007338778,0.036059978,0.034893185,21,100
Market-Adjusted Model,91589,10/22/2012,-0.030012562,0.012605455,0.012219401,21,100
Market-Adjusted Model,91590,10/22/2012,-0.026989577,0.015804075,0.015242386,21,100
Market-Adjusted Model,91591,10/22/2012,-0.019436391,0.024310576,0.022795572,21,100
Market-Adjusted Model,91592,10/22/2012,-0.031289959,0.010918318,0.010942004,21,100
Market-Adjusted Model,91593,10/22/2012,-0.025280875,0.017521792,0.016951088,21,100
Market-Adjusted Model,91594,10/22/2012,-0.316689151,-0.275304594,-0.274457187,21,100
Market-Adjusted Model,91595,10/22/2012,-0.01867327,0.024365043,0.023558694,21,100
Market-Adjusted Model,91596,10/22/2012,-0.027397235,0.016002815,0.014834728,21,100
Market-Adjusted Model,91597,10/22/2012,-0.039992182,0.002183509,0.002239781,21,100
Market-Adjusted Model,91600,10/22/2012,-0.053333352,-0.010938937,-0.011101389,21,100
Market-Adjusted Model,91602,10/22/2012,0.001545631,0.045615787,0.043777594,21,100
Market-Adjusted Model,91603,10/22/2012,0.033294647,0.085929049,0.075526611,21,100
Market-Adjusted Model,91604,10/22/2012,-0.032120107,0.01439846,0.010111856,21,100
Market-Adjusted Model,91605,10/22/2012,-0.179387247,-0.149365517,-0.137155284,21,100
Market-Adjusted Model,91606,10/22/2012,-0.131736475,-0.091390986,-0.089504512,21,100
Market-Adjusted Model,91607,10/22/2012,-0.025270735,0.01943817,0.016961228,21,100
Market-Adjusted Model,91608,10/22/2012,-0.034939644,0.014605012,0.007292319,21,100
Market-Adjusted Model,91609,10/22/2012,-0.003436422,0.040607526,0.038795541,21,100
Market-Adjusted Model,91610,10/22/2012,-0.014084446,0.028332284,0.028147517,21,100
Market-Adjusted Model,91611,10/22/2012,0.179531687,0.223401189,0.22176365,21,100
Market-Adjusted Model,91612,10/22/2012,-0.207446809,-0.168204631,-0.165214846,21,100
Market-Adjusted Model,91613,10/22/2012,0.276836179,0.332142231,0.319068142,21,100
Market-Adjusted Model,91614,10/22/2012,-0.017366139,0.027831346,0.024865824,21,100
Market-Adjusted Model,91615,10/22/2012,-0.158227844,-0.125335975,-0.115995881,21,100
Market-Adjusted Model,91616,10/22/2012,-0.147541035,-0.101822174,-0.105309072,21,100
Market-Adjusted Model,91617,10/22/2012,0.050549454,0.098346105,0.092781417,21,100
Market-Adjusted Model,91618,10/22/2012,-0.190355326,-0.159275257,-0.148123362,21,100
Market-Adjusted Model,91619,10/22/2012,-0.273684209,-0.241319941,-0.231452246,21,100
Market-Adjusted Model,91621,10/22/2012,0.071428628,0.11914685,0.113660591,21,100
Market-Adjusted Model,91622,10/22/2012,-0.001262525,0.042059501,0.040969438,21,100
Market-Adjusted Model,91623,10/22/2012,-0.126213554,-0.079710826,-0.083981591,21,100
Market-Adjusted Model,91625,10/22/2012,0.052287611,0.101749885,0.094519574,21,100
Market-Adjusted Model,91626,10/22/2012,0.012895736,0.055561659,0.055127699,21,100
Market-Adjusted Model,91627,10/22/2012,-0.196261625,-0.159007934,-0.154029662,21,100
Market-Adjusted Model,91629,10/22/2012,0.008392349,0.050909457,0.050624312,21,100
Market-Adjusted Model,91630,10/22/2012,-0.069230709,-0.012374265,-0.026998746,21,100
Market-Adjusted Model,91631,10/22/2012,-0.009571023,0.033314991,0.03266094,21,100
Market-Adjusted Model,91634,10/22/2012,-0.028996818,0.013160027,0.013235145,21,100
Market-Adjusted Model,91635,10/22/2012,-0.012519551,0.030196064,0.029712413,21,100
Market-Adjusted Model,91637,10/22/2012,-0.045203397,-0.002855803,-0.002971434,21,100
Market-Adjusted Model,91641,10/22/2012,-0.035181268,0.007124682,0.007050696,21,100
Market-Adjusted Model,91642,10/22/2012,-0.001040146,0.041288053,0.041191817,21,100
Market-Adjusted Model,91643,10/22/2012,-0.039737305,0.00246676,0.002494658,21,100
Market-Adjusted Model,91646,10/22/2012,-0.011384871,0.031634578,0.030847092,21,100
Market-Adjusted Model,91647,10/22/2012,-0.019045498,0.02404968,0.023186465,21,100
Market-Adjusted Model,91648,10/22/2012,-0.041021996,0.001148188,0.001209967,21,100
Market-Adjusted Model,91650,10/22/2012,-0.062875203,-0.021330293,-0.02064324,21,100
Market-Adjusted Model,91651,10/22/2012,0.02063931,0.063409934,0.062871273,21,100
Market-Adjusted Model,91653,10/22/2012,-0.129870116,-0.087757621,-0.087638153,21,100
Market-Adjusted Model,91654,10/22/2012,1.11E-09,0.047720025,0.042231964,21,100
Market-Adjusted Model,91655,10/22/2012,-0.109149252,-0.065886571,-0.066917289,21,100
Market-Adjusted Model,91656,10/22/2012,-0.010526785,0.032534482,0.031705178,21,100
Market-Adjusted Model,91657,10/22/2012,-0.041721596,0.019764102,0.000510367,21,100
Market-Adjusted Model,91658,10/22/2012,0.007981722,0.053944837,0.050213685,21,100
Market-Adjusted Model,91659,10/22/2012,0.110715334,0.149066173,0.152947297,21,100
Market-Adjusted Model,91661,10/22/2012,-0.273148149,-0.265798662,-0.230916186,21,100
Market-Adjusted Model,91664,10/22/2012,0.022222201,0.065488818,0.064454164,21,100
Market-Adjusted Model,91665,10/22/2012,0.06217617,0.110149799,0.104408133,21,100
Market-Adjusted Model,91666,10/22/2012,-0.053448351,-0.004316699,-0.011216388,21,100
Market-Adjusted Model,91667,10/22/2012,0.248587604,0.287233184,0.290819567,21,100
Market-Adjusted Model,91668,10/22/2012,-0.043408874,0.014173994,-0.001176911,21,100
Market-Adjusted Model,91670,10/22/2012,-0.104984163,-0.062627026,-0.0627522,21,100
Market-Adjusted Model,91672,10/22/2012,0.050761374,0.098526343,0.092993338,21,100
Market-Adjusted Model,91673,10/22/2012,0.107575763,0.149145537,0.149807727,21,100
Market-Adjusted Model,91674,10/22/2012,-0.036644935,0.007999808,0.005587029,21,100
Market-Adjusted Model,91675,10/22/2012,-0.047087005,-0.004363552,-0.004855042,21,100
Market-Adjusted Model,91677,10/22/2012,-0.047169766,-0.002342618,-0.004937803,21,100
Market-Adjusted Model,91678,10/22/2012,0.098662233,0.141714293,0.140894196,21,100
Market-Adjusted Model,91683,10/22/2012,-0.02453045,0.020207678,0.017701513,21,100
Market-Adjusted Model,91684,10/22/2012,-0.05047822,-0.008828626,-0.008246257,21,100
Market-Adjusted Model,91688,10/22/2012,-0.045429969,-0.001710703,-0.003198006,21,100
Market-Adjusted Model,91689,10/22/2012,-0.10020446,-0.0572749,-0.057972497,21,100
Market-Adjusted Model,91691,10/22/2012,-0.028356978,0.013802397,0.013874985,21,100
Market-Adjusted Model,91692,10/22/2012,-0.100532638,-0.061464323,-0.058300675,21,100
Market-Adjusted Model,91699,10/22/2012,0.006904699,0.049233832,0.049136662,21,100
Market-Adjusted Model,91700,10/22/2012,0.002912507,0.04523007,0.04514447,21,100
Market-Adjusted Model,91701,10/22/2012,0.008273508,0.050586569,0.050505471,21,100
Market-Adjusted Model,91702,10/22/2012,0.003461358,0.04577286,0.045693321,21,100
Market-Adjusted Model,91703,10/22/2012,0.001827054,0.044131731,0.044059017,21,100
Market-Adjusted Model,91704,10/22/2012,0.013944028,0.056423735,0.056175991,21,100
Market-Adjusted Model,91705,10/22/2012,0.001160866,0.043488306,0.043392829,21,100
Market-Adjusted Model,91706,10/22/2012,-0.000073609,0.042226435,0.042158354,21,100
Market-Adjusted Model,91707,10/22/2012,-0.186307319,-0.158509338,-0.144075355,21,100
Market-Adjusted Model,91709,10/22/2012,-0.046240715,-0.003010894,-0.004008752,21,100
Market-Adjusted Model,91710,10/22/2012,-0.045631395,-0.003405303,-0.003399432,21,100
Market-Adjusted Model,91711,10/22/2012,-0.08059654,-0.03905748,-0.038364577,21,100
Market-Adjusted Model,91712,10/22/2012,-0.007552327,0.034995196,0.034679636,21,100
Market-Adjusted Model,91713,10/22/2012,-0.049493392,-0.005818025,-0.007261429,21,100
Market-Adjusted Model,91714,10/22/2012,-0.037018924,0.00534325,0.005213039,21,100
Market-Adjusted Model,91715,10/22/2012,-0.088320277,-0.049000625,-0.046088314,21,100
Market-Adjusted Model,91717,10/22/2012,0.034948743,0.077676454,0.077180706,21,100
Market-Adjusted Model,91718,10/22/2012,0.056888053,0.100909974,0.099120016,21,100
Market-Adjusted Model,91719,10/22/2012,-0.066604115,-0.023006483,-0.024372152,21,100
Market-Adjusted Model,91720,10/22/2012,0.043179969,0.085579017,0.085411932,21,100
Market-Adjusted Model,91721,10/22/2012,0.084720107,0.127325678,0.126952071,21,100
Market-Adjusted Model,91722,10/22/2012,-0.090666707,-0.048755238,-0.048434744,21,100
Market-Adjusted Model,91723,10/22/2012,-0.014920504,0.028100226,0.02731146,21,100
Market-Adjusted Model,91725,10/22/2012,-0.043245839,-0.001073361,-0.001013876,21,100
Market-Adjusted Model,91727,10/22/2012,-0.059160298,-0.013270205,-0.016928335,21,100
Market-Adjusted Model,91728,10/22/2012,0.022727274,0.066716054,0.064959237,21,100
Market-Adjusted Model,91729,10/22/2012,-0.163716812,-0.111852389,-0.121484849,21,100
Market-Adjusted Model,91731,10/22/2012,-0.011952176,0.033607629,0.030279788,21,100
Market-Adjusted Model,91733,10/22/2012,-0.10288066,-0.063766826,-0.060648697,21,100
Market-Adjusted Model,91734,10/22/2012,-0.034782571,0.023253724,0.007449392,21,100
Market-Adjusted Model,91736,10/22/2012,0.025522027,0.0729663,0.06775399,21,100
Market-Adjusted Model,91739,10/22/2012,-0.049425233,-0.006839321,-0.00719327,21,100
Market-Adjusted Model,91741,10/22/2012,-0.023218576,0.02629558,0.019013387,21,100
Market-Adjusted Model,91742,10/22/2012,-0.134831469,-0.092146117,-0.092599506,21,100
