,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt
83726,100243,P,90,LC,78844.0,29217.0,1993-01-11,2007-06-13
83729,100245,P,90,LC,89150.0,42120.0,2001-09-17,2016-04-21
83749,100338,P,92,LC,81046.0,30501.0,1994-10-06,
83754,100363,P,90,LC,15030.0,55090.0,2014-11-25,2017-10-06
83762,100384,P,90,LC,28303.0,1237.0,1982-01-29,1989-04-28
83764,100384,P,90,LC,28303.0,1237.0,1989-07-31,1990-07-31
83766,100384,P,90,LC,28303.0,1237.0,1990-11-30,1990-12-30
83768,100384,P,90,LC,28303.0,1237.0,1991-04-30,1991-06-28
83770,100384,P,90,LC,28303.0,1237.0,1992-03-31,1992-06-29
83772,100384,P,90,LC,28303.0,1237.0,1992-10-30,1992-11-29
83774,100384,P,90,LC,28303.0,1237.0,1993-01-29,1993-06-29
83776,100384,P,90,LC,28303.0,1237.0,1993-07-30,2005-06-08
83782,100401,P,90,LC,89066.0,41865.0,2001-07-10,2007-06-13
83783,100407,P,90,LU,82211.0,4880.0,1982-01-29,1998-06-30
83787,100423,P,90,LU,85434.0,32118.0,1997-10-22,2004-04-06
83799,100465,P,90,LU,68866.0,5363.0,1982-04-26,
83803,100477,P,90,LC,89191.0,42282.0,2001-10-22,
83813,100528,P,90,LU,83993.0,31740.0,1996-09-06,1999-05-28
83823,100557,P,90,LC,89166.0,42135.0,2001-09-18,2007-09-19
83829,100571,P,90,LC,86105.0,29604.0,1992-10-16,2002-06-26
83831,100572,P,90,LC,88595.0,39138.0,2000-09-01,
83839,100590,P,90,LC,85446.0,32128.0,1997-10-08,2007-09-07
83841,100598,P,90,LC,76159.0,26064.0,1990-04-06,2000-06-13
83844,100599,P,90,LC,89151.0,42121.0,2001-09-20,2008-06-27
83854,100644,P,01,LC,20745.0,58054.0,2021-03-08,
83855,100644,P,90,LC,89000.0,41595.0,2001-05-31,2007-12-28
83878,100709,P,90,LU,76668.0,10950.0,1991-05-29,1996-09-30
83880,100712,C,90,LC,23169.0,59307.0,2022-06-02,
83886,100718,P,91,LC,18298.0,56602.0,2018-12-24,
83910,100781,P,90,LC,88958.0,41451.0,2001-04-26,2016-07-29
83921,100806,P,90,LC,81775.0,30921.0,1995-07-13,2002-08-30
83936,100862,P,90,LC,81195.0,13507.0,1995-01-10,2007-05-31
83937,100862,C,90,LC,81195.0,13507.0,2007-06-01,2007-06-01
83939,100873,P,03,LC,12542.0,53656.0,2011-01-26,2022-10-31
83953,100956,P,90,LU,83563.0,14624.0,1996-05-15,2004-09-30
83962,101020,P,90,LC,88603.0,39146.0,2000-09-13,2007-12-28
83973,101076,P,90,LC,88676.0,40155.0,2000-10-12,2006-11-22
83978,101096,P,90,LU,84158.0,31787.0,1996-11-07,2002-09-30
83983,101117,P,90,LC,88464.0,37954.0,2000-07-31,2001-05-11
83992,101153,P,90,LU,81039.0,30495.0,1994-10-27,1997-12-04
84000,101204,P,90,LC,89475.0,43351.0,2002-07-01,
84002,101206,P,90,LC,88633.0,39165.0,2000-09-27,2006-07-31
84003,101206,C,99X,LC,88633.0,39165.0,2006-08-01,2007-03-30
84013,101256,P,90,LC,89206.0,42388.0,2001-11-13,2003-02-27
84018,101264,P,90,LC,88614.0,39149.0,2000-09-12,2006-08-03
84020,101276,P,01,LC,14987.0,55064.0,2021-01-19,
84028,101289,C,90,LU,85341.0,32084.0,1997-09-03,1999-06-09
84032,101292,P,90,LC,88598.0,39141.0,2000-09-12,2007-09-26
84039,101310,P,90,LC,88233.0,37497.0,2000-05-11,
84042,101317,P,90,LC,87444.0,36379.0,1999-11-16,
84053,101352,P,90,LC,77604.0,29487.0,1992-05-20,2016-02-29
84061,101397,P,90,LC,77706.0,29507.0,1992-06-24,1996-05-13
84062,101397,P,90,LC,83454.0,31638.0,1996-05-22,1997-10-21
84070,101475,P,90,LC,90157.0,45166.0,2004-05-05,2008-02-06
84079,101559,P,91,LU,81531.0,30878.0,1995-04-28,1999-08-31
84085,101648,P,90,LC,76473.0,10780.0,1990-10-24,1994-10-17
84087,101689,P,90,LU,83552.0,14658.0,1996-05-23,2003-07-31
84093,101718,P,90,LC,89696.0,35169.0,1999-06-29,2007-12-05
84111,101936,P,90,LC,88393.0,37902.0,2000-07-12,2005-06-22
84119,101973,P,01,LC,17157.0,56182.0,2018-03-09,
84120,101973,P,90,LC,89356.0,42999.0,2002-04-17,2013-07-19
84124,102045,P,90,LC,88410.0,37906.0,2000-07-27,2007-04-25
84127,102089,P,90,LC,89378.0,43022.0,2002-04-03,2007-07-13
84140,102254,P,90,LU,18543.0,568.0,1982-01-29,1997-09-30
84152,102341,C,90,LU,84083.0,15005.0,1996-10-02,
84159,102345,P,91,LC,83463.0,31648.0,1996-06-04,2007-09-14
84161,102412,P,90,LC,41930.0,5142.0,1982-01-29,2009-07-31
84164,102422,P,90,LU,86413.0,34921.0,1998-11-05,
84169,102482,P,90,LU,68583.0,4079.0,1982-01-29,1999-12-31
84171,102519,P,90,LU,10059.0,8006.0,1986-02-24,1994-04-15
84174,102534,P,90,LU,87037.0,35180.0,1999-07-09,2000-12-29
84184,102617,C,90,LC,78221.0,11863.0,1992-12-17,2007-12-14
84191,102690,C,90,LU,77627.0,11540.0,1992-05-26,2004-04-28
84193,102696,P,02,LC,19673.0,15412.0,1997-03-27,2006-10-22
84194,102696,P,02,LC,84621.0,15412.0,2006-10-23,
84197,102704,P,90,LC,85777.0,34642.0,1998-01-29,2007-06-22
84210,102983,P,90,LC,84772.0,31971.0,1997-05-09,
84233,103159,P,90,LC,82780.0,31391.0,1995-12-19,2003-11-24
84248,103307,P,90,LU,78222.0,11823.0,1992-12-01,1997-12-31
84253,103341,P,90,LC,85342.0,32085.0,1997-09-08,2006-05-12
84254,103341,P,90,LC,91236.0,32085.0,2006-05-24,2007-04-23
84262,103487,P,90,LC,89382.0,34858.0,1998-08-03,
84272,104432,P,01,LC,13760.0,54313.0,2013-01-18,
84275,104598,P,90,LU,81044.0,30277.0,1994-10-14,
84293,104831,P,90,LC,76760.0,29055.0,1991-07-17,2012-07-09
84296,104850,P,90,LC,90905.0,47445.0,2005-09-27,2008-12-03
84305,104904,P,90,LC,77759.0,11599.0,1992-07-01,2007-05-03
84322,105089,P,96,LC,87204.0,31879.0,1999-09-15,
84331,105126,P,01,LU,86321.0,16265.0,1998-08-17,2002-03-28
84334,105132,C,01,LC,80365.0,12890.0,1994-03-01,1999-03-24
84337,105133,C,01,LU,85558.0,15837.0,1997-11-20,2003-02-14
84341,105156,P,01,LC,85742.0,15929.0,1998-01-28,2002-10-02
84438,105346,P,01,LC,12959.0,53867.0,2011-08-03,2018-06-29
84445,105364,C,01,LC,87577.0,36756.0,2000-02-15,2003-01-14
84450,105365,P,01,LC,86111.0,34770.0,1998-06-05,
84453,105369,C,01,LC,91155.0,50483.0,2006-03-13,2008-07-11
84467,105393,P,01,LC,90061.0,44966.0,2004-03-15,2019-09-30
84470,105394,C,01,LC,18058.0,56495.0,2018-08-31,
84529,105454,C,01,LC,83474.0,14613.0,1998-04-30,2006-03-31
84533,105456,P,01,LU,86962.0,16555.0,1999-06-02,2001-06-29
84546,105475,P,01,LC,12439.0,53603.0,2010-12-22,2015-12-17
84571,105512,C,01,LC,91039.0,50014.0,2005-12-13,2008-11-06
84582,105538,C,01,LU,87014.0,16578.0,1999-06-10,
84593,105559,P,01,LU,85899.0,34676.0,1998-03-30,2003-06-30
84608,105573,C,01,LC,78491.0,6105.0,1983-12-30,1985-12-31
84612,105574,P,01,LC,89875.0,44505.0,2003-10-01,2013-06-28
84617,105576,P,01,LC,89047.0,41850.0,2001-07-26,2006-12-13
84644,105597,P,01,LC,90645.0,46540.0,2005-04-21,2008-08-27
84666,105616,C,01,LC,19085.0,56960.0,2019-12-23,
84669,105630,P,01,LC,92253.0,52699.0,2007-08-08,
84698,105661,P,01,LC,16865.0,56034.0,2017-08-16,2022-02-28
84703,105667,C,01,LC,88505.0,38407.0,2000-08-21,2001-11-26
84711,105670,P,01,LU,85860.0,16026.0,1998-03-25,
84727,105698,C,01,LU,86567.0,16390.0,1999-01-29,2004-07-30
84789,105805,P,01,LU,86354.0,16280.0,1998-09-21,2006-09-29
84794,105811,P,01,LC,21724.0,58571.0,2021-07-01,
84816,105847,P,01,LC,88245.0,37509.0,2000-05-02,2002-06-17
84832,105861,P,01,LC,90796.0,47004.0,2005-07-06,
84853,105892,C,01,LC,19162.0,56986.0,2020-01-08,
84884,105936,P,01,LU,85863.0,16029.0,1998-03-27,
84893,105943,C,01,LU,86716.0,16393.0,1999-02-02,2001-04-30
84900,105951,P,01,LU,86396.0,16303.0,1998-10-27,2004-07-30
84935,106003,P,01,LC,21074.0,58210.0,2021-04-19,
85018,106073,C,01,LC,86570.0,16375.0,1999-01-12,2010-07-21
85043,106100,P,01,LC,20288.0,57621.0,2020-12-09,
85053,106112,P,01,LC,90433.0,45863.0,2004-11-18,
85059,106126,C,01,LC,15057.0,55103.0,2014-11-17,
85063,106133,P,01,LC,85905.0,34682.0,1998-03-30,
85078,106158,P,01,LC,90304.0,45468.0,2004-08-11,2006-04-28
85112,106203,P,01,LC,90118.0,45074.0,2004-04-20,
85132,106228,P,01,LC,85868.0,16023.0,1998-03-24,2004-03-05
85139,106233,P,01,LC,21942.0,58734.0,2021-09-01,
85154,106248,C,90,LC,88435.0,37930.0,2000-07-28,2002-07-24
85169,106261,P,01,LC,87580.0,36760.0,2000-02-24,2009-05-20
85190,106291,P,01,LC,89500.0,43503.0,2002-09-30,2007-01-31
85199,106305,P,01,LC,88336.0,37711.0,2000-06-06,2011-12-21
85229,106350,P,01,LU,86400.0,34906.0,1998-11-17,2001-09-28
85257,106368,P,01,LU,85870.0,16018.0,1998-03-19,2001-09-25
85265,106371,C,01,LC,88528.0,38427.0,2000-08-22,2001-06-20
85277,106404,P,01,LC,87488.0,17667.0,1999-12-23,2021-03-31
85284,106418,C,01,LC,32687.0,1545.0,2005-09-20,2017-11-24
85333,106486,C,01,LC,91306.0,50845.0,2006-06-26,2023-11-30
85339,106501,P,01,LC,87769.0,18442.0,2000-03-17,2010-02-17
85362,106519,P,01,LC,89013.0,41686.0,2001-06-22,
85366,106524,P,01,LC,90809.0,47014.0,2005-07-20,2008-10-31
85408,106589,P,01,LC,88250.0,37514.0,2000-05-05,2010-10-20
85442,106628,P,01,LC,88164.0,37158.0,2000-04-25,2001-04-16
85556,106760,P,01,LU,85873.0,16025.0,1998-03-25,2002-09-30
85561,106770,C,01,LC,88348.0,37724.0,2000-06-30,2004-02-26
85585,106815,P,90,LC,86403.0,34909.0,1998-11-04,2010-09-17
85587,106820,P,01,LU,86068.0,16116.0,1998-05-19,2000-09-29
85603,106846,P,01,LU,85874.0,16028.0,1998-03-31,2005-08-26
85606,106847,P,01,LC,86069.0,16098.0,1998-05-11,2000-12-29
85609,106853,P,01,LU,85829.0,15956.0,1998-02-09,2019-07-31
85640,106881,P,01,LU,86070.0,16086.0,1998-05-05,2002-04-04
85643,106887,P,01,LC,89729.0,44034.0,2003-04-01,2008-06-06
85651,106897,P,01,LC,90785.0,46995.0,2005-07-06,2013-05-31
85655,106900,P,01,LC,85879.0,16021.0,1998-03-24,2006-10-31
85686,106965,C,01,LC,22598.0,59101.0,2021-12-16,
85751,107032,P,01,LC,92248.0,52694.0,2007-08-03,
85754,107033,P,01,LC,91048.0,50022.0,2005-12-23,2006-10-31
85796,107098,P,01,LC,12982.0,53877.0,2011-09-20,
85821,107130,P,01,LC,14973.0,55053.0,2014-10-14,
85839,107150,P,01,LC,23796.0,59522.0,2023-03-21,
85847,107154,P,01,LC,15723.0,55427.0,2015-10-07,2018-07-31
85900,107245,P,01,LC,91689.0,51636.0,2007-01-29,
85916,107258,P,01,LC,16844.0,56021.0,2017-07-11,
85958,107325,P,01,LU,87501.0,17665.0,1999-12-23,
85971,107333,P,01,LC,13546.0,54160.0,2012-08-27,2015-10-30
85989,107350,P,01,LC,13180.0,53969.0,2012-01-30,
86024,107393,C,01,LC,23657.0,59467.0,2023-01-10,
86040,107414,C,01,LC,88241.0,37506.0,2000-05-31,2002-01-02
86046,107423,P,01,LC,17969.0,56458.0,2018-07-12,
86055,107434,P,01,LC,90995.0,48796.0,2005-11-22,2017-01-27
86071,107446,P,01,LU,87508.0,17664.0,1999-12-23,
86097,107481,P,01,LC,90774.0,46887.0,2005-06-08,2008-09-12
86107,107488,P,01,LC,89503.0,43505.0,2002-09-30,2003-10-03
86113,107496,P,01,LU,85918.0,34695.0,1998-03-12,
86136,107528,P,01,LU,85771.0,34637.0,1998-01-05,2007-10-31
86191,107606,P,01,LC,91064.0,50033.0,2005-12-23,2008-09-30
86220,107631,P,01,LU,85950.0,34724.0,1998-04-01,2005-05-31
86234,107637,P,01,LC,90443.0,45870.0,2004-11-04,
86241,107643,P,01,LC,85669.0,15734.0,1997-10-01,2007-09-11
86243,107644,P,01,LC,22302.0,58943.0,2021-11-03,
86260,107670,P,01,LU,85919.0,34696.0,1998-03-25,2000-04-28
86264,107672,C,01,LU,87472.0,36565.0,1999-12-02,2005-09-26
86282,107691,P,01,LC,91034.0,50009.0,2005-12-27,2007-03-30
86293,107706,P,01,LC,90074.0,44982.0,2004-03-18,2009-02-27
86299,107710,P,01,LC,16156.0,55610.0,2016-07-06,
86304,107712,P,01,LC,14336.0,54670.0,2013-12-04,
86310,107720,P,01,LU,85248.0,32043.0,1997-07-22,2001-03-30
86331,107755,P,01,LC,91303.0,50842.0,2006-06-21,2014-12-31
86338,107757,C,01,LC,13281.0,54005.0,2012-03-09,2015-10-23
86357,107781,P,01,LC,12332.0,53523.0,2010-10-25,
86374,107817,P,01,LC,88820.0,41007.0,2000-11-01,
86387,107830,P,01,LU,86807.0,35033.0,1999-04-19,2001-03-30
86389,107843,P,01,LC,16472.0,55795.0,2016-11-08,
86427,107895,P,01,LU,85884.0,16019.0,1998-04-03,2000-11-15
86432,107898,P,01,LC,13735.0,54293.0,2012-12-21,2015-04-30
86449,107917,C,01,LC,89507.0,43518.0,2002-09-04,2014-11-17
86484,107965,P,01,LC,92607.0,52980.0,2008-03-03,2014-02-06
86573,108111,C,00X,LU,85999.0,16071.0,1998-04-28,1998-04-29
86574,108111,P,01,LU,85999.0,16071.0,1998-04-30,2002-08-22
86596,108154,P,01,LC,89716.0,44005.0,2003-04-01,2007-02-28
86621,108188,P,01,LC,88482.0,38385.0,2000-08-09,2010-07-21
86652,108246,P,01,LU,86785.0,16453.0,1999-03-30,2003-12-17
86670,108265,C,01,LC,22399.0,59009.0,2021-11-01,
86700,108297,P,01,LC,91580.0,51427.0,2006-11-01,2008-08-21
86706,108306,P,01,LC,89278.0,42548.0,2002-01-02,
86716,108319,P,04,LC,92571.0,52960.0,2023-08-03,
86726,108326,P,01,LC,92893.0,53123.0,2009-02-18,
86742,108345,P,01,LC,22952.0,59240.0,2022-03-10,
86745,108348,P,01,LC,13121.0,53939.0,2011-12-05,2022-10-31
86801,108449,P,01,LC,89530.0,43617.0,2002-10-16,2014-08-15
86806,108453,C,01,LU,86296.0,16248.0,1998-08-03,2002-03-15
86811,108457,C,01,LC,88428.0,37924.0,2000-07-12,2002-06-25
86819,108481,C,01,LC,90823.0,47027.0,2005-07-29,2009-07-20
86821,108482,P,01,LC,88869.0,41161.0,2001-01-10,2014-07-31
86895,108564,P,90,LC,85890.0,16027.0,1998-03-26,2005-09-23
86941,108631,C,01,LC,89650.0,43853.0,2003-01-15,2008-04-30
86952,108645,P,02,LC,16682.0,41178.0,2017-04-13,2019-08-07
86954,108645,P,01,LC,88882.0,41178.0,2001-01-18,2016-05-02
86968,108664,P,01,LC,88951.0,41393.0,2001-03-01,
86996,108693,P,01,LC,90972.0,48774.0,2005-11-28,
87000,108695,P,01,LC,87838.0,37135.0,2000-04-18,2007-06-05
87008,108707,C,01,LC,88650.0,39178.0,2000-09-12,2002-10-31
87017,108718,P,01,LU,87448.0,36384.0,1999-11-23,2009-10-30
87038,108740,C,01,LC,80638.0,7120.0,2000-12-12,2013-08-30
87048,108752,P,01,LC,89504.0,43506.0,2002-09-03,2007-04-26
87052,108753,C,01,LC,93432.0,53450.0,2010-06-08,2011-05-31
87063,108768,P,01,LC,12447.0,53608.0,2010-12-15,
87070,108772,C,01,LC,88412.0,37908.0,2000-07-11,2002-04-17
87077,108778,P,01,LC,87538.0,36613.0,2000-01-03,2013-05-31
87118,108831,P,01,LC,92776.0,53078.0,2008-08-15,
87135,108846,P,01,LC,87626.0,17922.0,2000-02-02,2003-04-29
87149,108872,C,01,LC,88238.0,37503.0,2000-05-05,2003-07-29
87171,108893,P,90,LU,85932.0,34708.0,1998-03-31,
87192,108967,C,01,LU,86000.0,16030.0,1998-04-03,1999-11-23
87195,108970,P,01,LU,86007.0,16032.0,1998-04-01,2004-10-13
87198,108979,C,01,LC,15840.0,55481.0,2015-11-05,
87201,109043,P,01,LU,85986.0,16036.0,1998-04-02,2007-12-31
87203,109079,P,01,LU,85939.0,34715.0,1998-04-03,2021-03-31
87205,109082,P,01,LU,85984.0,16038.0,1998-04-03,1999-12-31
87207,109084,P,01,LU,85951.0,34725.0,1998-04-03,2017-12-29
87210,109158,P,01,LU,85943.0,34719.0,1998-04-06,2006-01-31
87215,109179,P,90,LU,85961.0,16058.0,1998-04-21,2016-09-30
87218,109181,P,01,LC,93005.0,53199.0,2009-08-03,2011-04-15
87221,109183,P,01,LC,90603.0,46284.0,2005-02-15,
87223,109185,P,01,LU,85952.0,34727.0,1998-04-09,2000-08-31
87225,109186,P,01,LC,85953.0,34728.0,1998-04-22,2018-12-30
87226,109186,P,01,LC,85953.0,34728.0,2022-01-25,
87232,109189,C,01,LC,86248.0,16225.0,1998-07-23,2005-09-09
87236,109240,C,00X,LU,85967.0,16043.0,1998-04-08,1998-04-29
87237,109240,C,01,LU,85967.0,16043.0,1998-04-30,1999-08-30
87241,109247,P,01,LU,85997.0,16042.0,1998-04-08,2002-09-30
87243,109258,P,01,LC,85958.0,34734.0,1998-04-08,2016-03-31
87246,109301,P,90,LU,85988.0,16045.0,1998-04-09,1999-12-31
87250,109318,P,01,LC,85976.0,16046.0,1998-04-09,2011-11-28
87253,109338,P,01,LU,85960.0,16047.0,1998-04-09,2004-07-29
87255,109364,P,01,LU,85968.0,16052.0,1998-04-15,2001-11-30
87257,109366,P,01,LC,85980.0,16048.0,1998-04-13,
87260,109380,P,01,LU,87208.0,35271.0,1999-09-29,2003-03-31
87264,109423,P,01,LU,85985.0,16051.0,1998-04-15,2004-07-30
87267,109425,P,01,LC,85995.0,16049.0,1998-04-14,2009-03-20
87277,109580,P,01,LU,85959.0,16054.0,1998-04-16,2012-02-29
87280,109581,C,01,LU,85964.0,16055.0,1998-04-17,2001-07-02
87286,109584,P,01,LC,85978.0,16053.0,1998-04-16,2010-04-30
87289,109599,P,01,LC,86302.0,34846.0,1998-07-30,
87291,109600,P,01,LU,85990.0,16059.0,1998-04-17,2013-07-31
87293,109621,P,01,LC,87614.0,18304.0,2000-02-22,
87298,109641,P,01,LU,86208.0,16154.0,1998-06-12,2001-04-27
87303,109659,P,01,LC,14175.0,54567.0,2013-09-27,2023-07-31
87309,109683,P,01,LC,85994.0,16060.0,1998-04-20,2016-07-29
87312,109699,P,01,LC,89821.0,44287.0,2003-08-01,2017-06-30
87316,109762,P,01,LU,85969.0,16063.0,1998-04-22,2000-06-30
87319,109764,P,01,LU,85989.0,16069.0,1998-04-24,2001-06-29
87324,109799,C,01,LC,90897.0,47437.0,2005-09-20,2006-11-30
87328,109823,P,01,LC,88148.0,37144.0,2000-04-03,2006-10-03
87332,109825,P,01,LU,85948.0,34723.0,1998-04-22,2004-06-30
87334,109826,P,01,LU,85992.0,16065.0,1998-04-23,
87338,109831,P,01,LU,86006.0,16068.0,1998-04-24,2011-02-28
87341,109840,C,01,LU,85970.0,16064.0,1998-04-23,2000-03-31
87344,109842,P,01,LU,85941.0,34717.0,1998-04-23,2007-01-31
87347,109849,P,01,LU,86085.0,16082.0,1998-05-01,1999-12-31
87351,109919,P,01,LU,85972.0,16066.0,1998-04-24,
87354,109920,C,00X,LU,85975.0,16070.0,1998-04-24,1998-04-29
87355,109920,P,01,LU,85975.0,16070.0,1998-04-30,2003-06-09
87357,109921,P,01,LC,85942.0,34718.0,1998-04-24,
87360,109925,P,01,LU,85946.0,34721.0,1998-04-24,2007-08-31
87366,109926,P,01,LC,85947.0,34722.0,1998-04-24,2018-11-30
87369,109929,P,01,LC,85971.0,16067.0,1998-04-24,2007-02-28
87372,109930,P,01,LC,92760.0,53064.0,2008-07-18,
87376,109931,P,01,LC,88244.0,37508.0,2000-05-03,2002-07-23
87380,110039,P,01,LU,86047.0,16080.0,1998-05-01,
87385,110045,C,01,LU,85998.0,16077.0,1998-04-29,2002-11-12
87395,110065,P,01,LC,89681.0,43908.0,2003-02-12,2018-07-02
87401,110100,P,01,LU,85979.0,16078.0,1998-04-29,2004-08-24
87404,110104,P,01,LU,85955.0,34730.0,1998-04-30,1999-12-31
87408,110106,P,01,LU,86093.0,16081.0,1998-05-01,2000-05-19
87410,110160,P,01,LU,86054.0,16083.0,1998-05-01,2003-10-31
87413,110161,P,01,LU,86575.0,16370.0,1999-01-05,2002-01-31
87416,110164,P,01,LC,90331.0,45527.0,2003-11-06,2016-06-30
87420,110179,P,01,LC,75819.0,10302.0,1998-05-29,
87423,110239,C,01,LU,86058.0,16087.0,1998-05-05,2001-06-15
87429,110246,P,01,LU,86023.0,34748.0,1998-05-04,2021-03-31
87436,110250,C,01,LC,90544.0,46112.0,2005-01-31,
87442,110288,P,90,LU,86038.0,34761.0,1998-05-05,2004-05-06
87447,110320,P,01,LU,86046.0,16090.0,1998-05-07,2002-02-07
87455,110326,P,01,LC,86077.0,16100.0,1998-05-12,2002-04-03
87456,110326,C,04,LC,90168.0,16100.0,2004-05-20,2006-08-04
87461,110330,C,01,LU,86037.0,34760.0,1998-05-07,2005-03-07
87465,110379,C,01,LU,86049.0,16092.0,1998-05-07,2001-11-19
87471,110382,P,01,LU,86013.0,34742.0,1998-05-14,2017-03-31
87474,110384,C,01,LU,86065.0,16095.0,1998-05-08,1999-08-19
87477,110387,P,01,LU,86073.0,16089.0,1998-05-07,2014-01-31
87479,110399,C,01,LC,89526.0,43614.0,2002-10-01,2006-04-13
87481,110400,P,01,LC,86269.0,16218.0,1998-07-20,2003-02-28
87485,110442,P,01,LU,86027.0,34753.0,1998-05-08,2002-10-22
87487,110480,P,01,LU,86057.0,16093.0,1998-05-08,1999-11-30
87493,110488,P,01,LU,86293.0,16197.0,1998-07-06,2005-06-30
87497,110529,P,01,LC,86062.0,16101.0,1998-05-12,
87503,110532,C,01,LU,86078.0,16102.0,1998-05-12,2002-12-17
87505,110533,P,01,LU,86034.0,34759.0,1998-05-12,2013-04-30
87508,110535,P,01,LU,86096.0,16099.0,1998-05-12,2000-09-29
87510,110536,P,01,LU,86041.0,34764.0,1998-05-12,2000-10-31
87512,110560,P,01,LU,86064.0,16105.0,1998-05-13,2003-08-29
87515,110562,P,01,LU,86071.0,16111.0,1998-05-15,2003-05-08
87518,110566,P,01,LU,86026.0,34751.0,1998-05-26,
87520,110568,P,01,LU,86082.0,16104.0,1998-05-13,2001-05-31
87525,110575,C,01,LU,86094.0,16106.0,1998-05-13,2001-04-06
87527,110576,P,01,LU,86740.0,16401.0,1999-02-08,2001-04-30
87532,110588,P,01,LC,86063.0,16108.0,1998-05-14,2005-04-12
87535,110620,P,01,LC,19674.0,16109.0,1998-05-15,2013-02-03
87536,110620,P,01,LC,86072.0,16109.0,2013-02-04,
87541,110621,P,01,LU,86022.0,34747.0,1998-05-15,2001-02-14
87546,110624,C,01,LU,86039.0,34762.0,1998-05-15,2000-11-24
87553,110645,P,01,LC,87064.0,16655.0,1999-07-16,2001-06-05
87555,110679,P,01,LC,86088.0,16112.0,1998-05-19,2004-04-30
87558,110681,P,01,LU,86066.0,16117.0,1998-05-19,2003-10-31
87562,110683,P,01,LC,86067.0,16115.0,1998-05-19,2004-06-13
87565,110685,P,01,LC,86021.0,34746.0,1998-05-19,2019-06-30
87571,110721,P,01,LU,86055.0,16120.0,1998-05-20,2007-04-30
87574,110724,P,01,LU,86011.0,34739.0,1998-05-28,2002-03-08
87577,110725,C,01,LU,86170.0,16156.0,1998-06-15,2003-07-22
87579,110728,P,01,LC,86083.0,16119.0,1998-05-20,
87581,110729,P,01,LU,86028.0,34754.0,1998-05-20,2003-11-28
87583,110732,P,01,LC,86097.0,16123.0,1998-05-26,2016-05-31
87584,110732,P,01,LC,92949.0,53167.0,2016-06-01,
87588,110759,C,01,LU,86045.0,16131.0,1998-05-28,2000-10-31
87590,110760,P,01,LU,86051.0,16121.0,1998-05-21,
87594,110766,P,01,LU,86060.0,16124.0,1998-05-22,2003-02-20
87599,110771,P,01,LU,86215.0,16151.0,1998-06-12,2005-05-31
87603,110772,C,01,LU,87185.0,16755.0,1999-08-11,2002-03-28
87605,110773,P,01,LU,86030.0,34756.0,1998-05-28,1999-11-30
87613,110800,P,01,LC,88350.0,37725.0,2000-06-01,2001-08-02
87615,110801,P,01,LU,86043.0,16125.0,1998-05-22,2003-11-28
87618,110802,P,01,LU,86113.0,34772.0,1998-06-23,
87621,110804,P,04,LC,15045.0,34750.0,2014-11-21,2017-09-30
87622,110804,P,01,LC,86025.0,34750.0,1998-05-22,2001-11-23
87625,110807,P,01,LC,86033.0,34758.0,1998-05-22,
87632,110960,P,01,LU,86010.0,34738.0,1998-05-27,1999-07-30
87636,110962,P,01,LC,86092.0,16127.0,1998-05-27,2004-10-04
87639,110979,P,01,LC,16976.0,56091.0,2017-10-18,
87643,111000,P,01,LC,86048.0,16130.0,1998-05-28,
87653,111005,C,01,LU,86089.0,16128.0,1998-05-28,2002-05-07
87657,111020,P,01,LU,86774.0,16438.0,1999-03-12,2004-09-30
87660,111025,P,01,LC,86125.0,34785.0,1998-06-04,1999-03-18
87662,111059,P,01,LU,86149.0,16135.0,1998-06-02,2000-03-31
87664,111064,P,01,LU,86196.0,16133.0,1998-06-02,2019-05-31
87668,111102,P,01,LU,86123.0,34784.0,1998-06-10,2004-11-30
87670,111103,P,01,LU,86128.0,34788.0,1998-06-03,
87679,111168,P,90,LU,86192.0,16136.0,1998-06-05,2005-11-30
87681,111169,P,01,LC,89815.0,44280.0,2003-08-29,2011-06-16
87683,111179,P,01,LC,88341.0,37716.0,2000-06-19,
87685,111202,P,01,LU,86153.0,16137.0,1998-06-04,2000-02-29
87688,111205,C,01,LU,86174.0,16166.0,1998-06-19,2002-10-08
87692,111282,P,01,LU,86156.0,16145.0,1998-06-10,2005-03-30
87695,111287,P,01,LU,86185.0,16138.0,1998-06-05,2004-05-28
87698,111321,P,01,LU,86118.0,34777.0,1998-06-18,2000-03-31
87712,111408,P,01,LU,86179.0,16146.0,1998-06-10,2000-01-21
87720,111479,C,01,LU,86148.0,16150.0,1998-06-11,2001-05-11
87725,111486,P,01,LU,86121.0,34782.0,1998-06-19,
87728,111488,P,01,LU,86173.0,16141.0,1998-06-10,2003-03-31
87735,111489,C,01,LC,86227.0,34837.0,1998-07-14,2002-11-15
87737,111490,P,01,LU,86164.0,16140.0,1998-06-10,2006-08-31
87741,111491,P,01,LC,86189.0,16144.0,1998-06-10,2013-02-05
87744,111492,C,01,LC,86198.0,16148.0,1998-06-11,2009-03-18
87746,111493,P,01,LU,86200.0,16142.0,1998-06-10,2004-04-30
87750,111530,P,01,LU,86120.0,34781.0,1998-06-11,2002-06-28
87752,111532,P,01,LU,86209.0,16155.0,1998-06-12,2014-07-31
